pair,date,high,low,open,close,volume
USDT_BTC,1622476800,99.87630368226382,94.88248849815062,97.76709630815556,97.49534828504011,234665903
USDT_BTC,1622473200,100.10314018519517,95.09798317593541,97.08567820703938,97.12721510642552,153858395.1
USDT_BTC,1622469600,105.04280464010374,99.79066440809855,102.49040368405751,102.18962803682629,158281846.4
USDT_BTC,1622466000,99.88056362053916,94.8865354395122,97.16742796719385,96.66682586629022,185178921.1
USDT_BTC,1622462400,102.36025513700434,97.24224238015412,100.60600895676626,99.09013318109996,186290637
USDT_BTC,1622458800,101.57031956484506,96.49180358660281,99.27935634958155,99.62089835361593,190891250.1
USDT_BTC,1622455200,106.53636543212563,101.20954716051935,104.16154283470804,103.76930568567774,320451182.7
USDT_BTC,1622451600,100.33191598456835,95.31532018533993,97.28975010827364,98.56274951437382,157177579.6
USDT_BTC,1622448000,100.37639520641986,95.35757544609886,97.58650761969801,97.58650665291721,168933078.3
USDT_BTC,1622444400,98.76880597802472,93.83036567912347,95.99605611137551,97.59730073903748,213849731.4
USDT_BTC,1622440800,100.50081762048208,95.47577673945797,98.08323492647718,97.69024578974286,137432996.9
USDT_BTC,1622437200,98.94904781155904,94.00159542098109,96.70708299622,96.39396523263711,121336201.3
USDT_BTC,1622433600,100.18048817692316,95.171463768077,97.32687167390819,98.24944843823694,92043491.16
USDT_BTC,1622430000,98.99042419100081,94.04090298145077,96.77345622570942,97.0315856472945,118597529.7
USDT_BTC,1622426400,99.41409254825017,94.44338792083765,96.7133350455469,96.8698116866849,133842135.9
USDT_BTC,1622422800,98.84542658168812,93.90315525260371,95.56540342949087,95.97220929493496,121477337.4
USDT_BTC,1622419200,99.85211170200466,94.85950611690443,97.1076135250948,97.56000878857625,119729973.9
USDT_BTC,1622415600,99.0591311026544,94.10617454752168,96.0362614669914,97.62848351571625,57169174.33
USDT_BTC,1622412000,99.36216225322113,94.39405414056007,96.7721921661961,97.0472980248786,61845441.63
USDT_BTC,1622408400,93.45489056454002,88.78214603631302,91.3219328127645,90.5199094250858,55731642.82
USDT_BTC,1622404800,99.29942328173819,94.33445211765127,97.361217213892,96.7048047472401,103664608.3
USDT_BTC,1622401200,97.4348581297242,92.56311522323799,95.0900282532173,95.21801859614118,58120993.68
USDT_BTC,1622397600,91.10960451836276,86.55412429244461,89.71226964078167,89.679295566231,107074483
USDT_BTC,1622394000,91.04243864808817,86.49031671568375,89.12348315390986,89.34580432874958,78456527.12
USDT_BTC,1622390400,95.38576276053728,90.61647462251041,93.2196974497691,92.37036157065663,105816196.1
USDT_BTC,1622386800,93.11346753956403,88.45779416258583,90.9504575702389,90.92588819589116,78381085.58
USDT_BTC,1622383200,95.34092526979836,90.57387900630845,93.31867926062003,92.66161898249362,111352590.4
USDT_BTC,1622379600,88.84750217452326,84.40512706579709,87.01380794685225,86.25324211459899,100905892
USDT_BTC,1622376000,89.96198202096696,85.4638829199186,87.47414298046552,87.83261924814808,173937486.5
USDT_BTC,1622372400,89.96095656581424,85.46290873752352,87.95406359634089,87.51823776926447,145323843.4
USDT_BTC,1622368800,88.42413167928997,84.00292509532547,85.77308581136336,86.24401627918621,98745851.24
USDT_BTC,1622365200,90.96489961627636,86.41665463546254,88.86378670268468,88.03530531191699,76117938.65
USDT_BTC,1622361600,87.49554725244033,83.1207698898183,85.68526936640492,85.48593769035145,118728731.2
USDT_BTC,1622358000,84.8069159406223,80.56657014359118,83.00317464575694,82.75653220369401,146548011.3
USDT_BTC,1622354400,86.56284567851895,82.234703394593,84.18713902393183,83.7377453674603,166608363.9
USDT_BTC,1622350800,89.32293415508019,84.85678744732618,87.282378129463,88.09671841040331,145924860.6
USDT_BTC,1622347200,83.45616085803991,79.2833528151379,81.08920307099659,80.6479106093441,125181274.2
USDT_BTC,1622343600,79.53253130022367,75.55590473521248,77.368299281337,77.9111088115458,101174774.5
USDT_BTC,1622340000,82.43217321820808,78.31056455729767,80.85457500737661,80.25890341573499,89074825.43
USDT_BTC,1622336400,82.71107192470575,78.57551832847045,81.08900983541491,80.01995284771742,91097967.23
USDT_BTC,1622332800,83.9203989167184,79.72437897088247,81.74679159581767,82.12858389077884,205012385.1
USDT_BTC,1622329200,79.15611369102186,75.19830800647077,77.37225166594416,77.43133534843234,131158843.1
USDT_BTC,1622325600,75.99158670962923,72.19200737414776,74.6801983833712,74.12494328063795,83879883.12
USDT_BTC,1622322000,78.96047797649389,75.01245407766919,77.72443687078632,77.30895258180486,114348571.5
USDT_BTC,1622318400,78.27323196631302,74.35957036799736,75.79065544298825,76.0204608683874,158829092.6
USDT_BTC,1622314800,77.21617919947799,73.35537023950408,75.1879890174576,75.21969795153139,140430109.2
USDT_BTC,1622311200,72.77356170356984,69.13488361839134,70.84478679678483,70.62419229703289,185151195.2
USDT_BTC,1622307600,76.93001003103984,73.08350952948784,75.2052478206697,75.42113851489384,205825824.2
USDT_BTC,1622304000,70.51211695279497,66.98651110515522,69.18239806689512,68.54478416830351,214037791.7
USDT_BTC,1622300400,76.66107531284248,72.82802154720035,74.19303721769768,74.34318931189932,330081680
USDT_BTC,1622296800,67.58419160643143,64.20498202610986,65.65532032690147,66.20128792138202,215487178.6
USDT_BTC,1622293200,66.0169646316517,62.71611640006911,64.39646152796303,64.36368712529615,274765199.4
USDT_BTC,1622289600,68.2651165553743,64.85186072760558,66.288095302154,66.87724455556227,173866115.8
USDT_BTC,1622286000,68.80348879975259,65.36331435976496,67.16187635527056,66.88383427944888,216141324.8
USDT_BTC,1622282400,66.16492926509244,62.85668280183781,64.65466532583221,64.26873624121788,117187091.3
USDT_BTC,1622278800,65.65167637679023,62.36909255795072,63.6533405535689,64.62155332253492,227642392.5
USDT_BTC,1622275200,64.72733793589434,61.49097103909962,63.40331363811443,63.106398197441415,125944953.2
USDT_BTC,1622271600,64.44519154840332,61.22293197098315,62.818018747483684,63.03325633765199,126533997.5
USDT_BTC,1622268000,66.38679725943469,63.06745739646295,65.09182926520214,64.69356542469544,107203274.3
USDT_BTC,1622264400,62.94701435739157,59.799663639521995,61.1194203168506,61.12185809281377,186107916.1
USDT_BTC,1622260800,61.28874053447818,58.22430350775427,60.14486789867944,60.072212258585346,125984686.7
USDT_BTC,1622257200,60.93787151040679,57.89097793488644,58.85325755747627,59.3276640214752,100231637.7
USDT_BTC,1622253600,55.435960741993604,52.66416270489392,53.89007695111709,53.71945836428323,134320529
USDT_BTC,1622250000,56.96414195717696,54.11593485931811,55.63293819724349,55.526339126789594,111228863.9
USDT_BTC,1622246400,55.110255765319685,52.3547429770537,53.85002535586587,53.85641610779921,143455184
USDT_BTC,1622242800,53.64399347991286,50.96179380591721,52.409722203744515,52.74064595000363,129674041.6
USDT_BTC,1622239200,54.84294793632222,52.1008005395061,53.72797634239246,53.77317463550802,183745768.8
USDT_BTC,1622235600,54.201045034855746,51.49099278311296,52.355634225804835,52.8703008274225,248149599.7
USDT_BTC,1622232000,51.796498699343196,49.206673764376035,50.50197778677932,50.51787082796422,209437195.5
USDT_BTC,1622228400,54.19311299479974,51.483457345059755,53.2530211877807,52.910709003509204,189112516.1
USDT_BTC,1622224800,56.04209019084575,53.23998568130346,54.78366897217769,54.85048826764833,157052322.4
USDT_BTC,1622221200,53.01496019725488,50.364212187392134,51.90716937176612,52.05370545216938,193182777.1
USDT_BTC,1622217600,53.530515269848294,50.85398950635588,52.62031270630603,52.16247303281815,287202560.1
USDT_BTC,1622214000,50.836627931081836,48.29479653452774,49.891274500045,49.45704375822256,130477276.6
USDT_BTC,1622210400,52.623209417124244,49.99204894626803,51.03371103042379,51.203355158680516,133806025.4
USDT_BTC,1622206800,48.626439187754436,46.19511722836671,47.3898285833568,47.5816763229043,234158668.6
USDT_BTC,1622203200,51.47141430175246,48.897843586664834,49.488047039099115,50.26822935157761,332240545.3
USDT_BTC,1622199600,51.52761694207743,48.95123609497355,50.492192626291576,50.10552523267502,224790840.4
USDT_BTC,1622196000,54.42283874904281,51.701696811590665,52.78022060336123,52.9825945918149,228363624.3
USDT_BTC,1622192400,49.981550203744376,47.482472693557156,49.0563734851636,49.089614636627275,354141970.6
USDT_BTC,1622188800,53.947845162154394,51.250452904046675,52.53834933508464,52.784310054324415,287909047.2
USDT_BTC,1622185200,52.2884381836319,49.6740162744503,50.922383989231726,50.528289403895236,246738863.4
USDT_BTC,1622181600,53.55901561479898,50.88106483405903,52.267666813576255,51.92851114193233,242862100.4
USDT_BTC,1622178000,52.67952330146446,50.04554713639123,51.042902355553004,51.0670247521776,230120809
USDT_BTC,1622174400,52.74726053811501,50.109897511209255,51.46740327094126,51.79334327766894,225827187.4
USDT_BTC,1622170800,53.55776126929379,50.8798732058291,51.90612213860865,51.793109068668215,95009772.86
USDT_BTC,1622167200,53.34409695247365,50.67689210484996,52.00706813187898,52.347229088794904,80772392.38
USDT_BTC,1622163600,50.35096559030187,47.83341731078677,48.98962695884938,49.45555618545018,120865791.9
USDT_BTC,1622160000,55.12086283313211,52.3648196914755,53.38382181561105,53.67662713904666,160619245
USDT_BTC,1622156400,54.11668526368787,51.41085100050348,52.68368019886031,52.39477968978564,84198712.49
USDT_BTC,1622152800,52.043929234686004,49.4417327729517,50.54924441150746,50.818940467081,100720455.6
USDT_BTC,1622149200,54.55427178871631,51.8265581992805,53.458288707396065,53.308996823744806,132040356.4
USDT_BTC,1622145600,52.34245056938963,49.72532804092014,51.157562042225884,51.05522502978545,89887463.81
USDT_BTC,1622142000,54.7982838866322,52.05836969230059,53.18392536428902,53.36345501484042,100838351.1
USDT_BTC,1622138400,53.69637278682917,51.011554147487715,52.72028044903532,52.39594881786791,73102056.22
USDT_BTC,1622134800,55.952550140251226,53.15492263323866,54.14154448935124,54.683033106685684,125867669
USDT_BTC,1622131200,56.26285441565132,53.44971169486875,54.93318824121727,55.11965904899281,250509368.2
USDT_BTC,1622127600,56.37840905604808,53.55948860324567,54.608796600926595,54.71566958293246,174204735.7
USDT_BTC,1622124000,57.433884188701526,54.56218997926645,55.811382182016835,55.572401101843,135613376.1
USDT_BTC,1622120400,58.20542193025306,55.2951508337404,56.389432287565704,56.766038973334126,248529842.1
USDT_BTC,1622116800,64.90301952170293,61.65786854561778,64.09341476742765,63.93283916252484,175126213.5
USDT_BTC,1622113200,54.933302133824796,52.18663702713356,53.31932363623438,53.55987575671384,165054384.3
USDT_BTC,1622109600,57.07845790337228,54.22453500820367,55.36963922393948,55.63470872053735,155805336.3
USDT_BTC,1622106000,59.826938159980266,56.83559125198125,58.458429756890084,57.80533233954641,143116390.3
USDT_BTC,1622102400,59.46449567049739,56.49127088697252,57.49939006781775,58.38114158203754,170723409.6
USDT_BTC,1622098800,60.51195566671039,57.48635788337487,58.930761057100014,59.140722856725986,90158790.61
USDT_BTC,1622095200,63.262123703249884,60.099017518087386,61.5827551688706,61.95365192853356,109052629
USDT_BTC,1622091600,64.73141626030548,61.4948454472902,62.94154422897045,63.33279858107812,129561520.5
USDT_BTC,1622088000,65.49791963400912,62.22302365230866,63.78596230878919,63.58400143949247,100127744.1
USDT_BTC,1622084400,65.17821604483134,61.91930524258977,63.584107231386305,63.46323424557179,151273829.3
USDT_BTC,1622080800,60.54212872525117,57.515022288988604,58.64576455501313,58.74218541622493,136921782.2
USDT_BTC,1622077200,65.25967280474646,61.996689164509135,63.445693683926585,63.972620528553406,186680198.4
USDT_BTC,1622073600,67.21474233410353,63.85400521739835,65.44294333877272,65.56783385483986,132298911.2
USDT_BTC,1622070000,69.61220001689448,66.13159001604976,68.27640249493248,67.38540887868508,107986204.9
USDT_BTC,1622066400,68.14198952349753,64.73489004732265,66.96922929585244,66.36565240977424,96061722.93
USDT_BTC,1622062800,69.28310153108191,65.81894645452782,67.57818152686265,67.28916990016961,117298476.8
USDT_BTC,1622059200,65.56622949264447,62.28791801801224,63.85193917912747,64.29920902402078,116812909.9
USDT_BTC,1622055600,73.87174485960092,70.17815761662088,71.9410714750879,71.36325497290748,182699869
USDT_BTC,1622052000,75.79330286656955,72.00363772324107,73.1033273786998,73.47641462893962,130465974.4
USDT_BTC,1622048400,72.16767326293949,68.5592895997925,71.14126853312536,70.26962688277075,193815887.7
USDT_BTC,1622044800,72.09771778251037,68.49283189338485,70.20884476455022,70.01501584596099,180248435.5
USDT_BTC,1622041200,75.99149699153132,72.19192214195475,73.78248538480567,73.7351190356995,237471856.7
USDT_BTC,1622037600,77.01136313243042,73.1607949758089,74.95976680067751,75.51898793974208,207684105.3
USDT_BTC,1622034000,72.78763869507121,69.14825676031765,70.67979784923716,70.90121976052382,287655917
USDT_BTC,1622030400,78.04992214364249,74.14742603646036,76.11066334710026,76.1458925124907,172753936
USDT_BTC,1622026800,81.1194937970227,77.06351910717156,79.11318422104019,78.92756892608564,124627911.6
USDT_BTC,1622023200,80.45240798506977,76.42978758581627,78.73261702677594,78.08811777179734,204294319.3
USDT_BTC,1622019600,83.70651928681711,79.52119332247625,81.50478803480912,82.00565888778384,108695403.6
USDT_BTC,1622016000,83.07421950168973,78.92050852660523,81.28083119805197,80.13072695725856,259202807.1
USDT_BTC,1622012400,85.1301079300465,80.87360253354417,83.22671002288358,82.42374367172141,154758323.2
USDT_BTC,1622008800,79.14594776904705,75.1886503805947,77.66894200770734,76.76572563688076,330800678.8
USDT_BTC,1622005200,83.9306922945909,79.73415767986135,81.54902198192801,81.35727586297509,122546660.7
USDT_BTC,1622001600,80.34901413785168,76.3315634309591,78.0622821409404,78.40663721201157,121947164.7
USDT_BTC,1621998000,83.59149692897732,79.41192208252845,80.9930024731796,81.17509479289224,134768133.8
USDT_BTC,1621994400,87.42777874593372,83.05638980863704,85.13075592181113,84.89897405320906,249964412.2
USDT_BTC,1621990800,90.93255552226752,86.38592774615414,88.85680095800657,88.26609810695209,129409884.6
USDT_BTC,1621987200,87.98666124181167,83.58732817972108,86.91651684961093,86.79822142001925,141746509.4
USDT_BTC,1621983600,86.67249628076962,82.33887146673113,84.11322323798062,83.76404517093849,83927516
USDT_BTC,1621980000,92.10086810863162,87.49582470320003,90.38390073291465,90.33931977254647,141277250.2
USDT_BTC,1621976400,91.37594960032224,86.80715212030613,89.27505209940797,88.59979034450232,89409482.74
USDT_BTC,1621972800,96.02293434224907,91.22178762513661,93.42561513811452,94.09249261409464,94457166.02
USDT_BTC,1621969200,96.18040383938609,91.37138364741678,93.65922906983103,93.46424234325804,130174586.5
USDT_BTC,1621965600,94.2674747975853,89.55410105770602,91.2623023542606,92.37615173634097,103220157.8
USDT_BTC,1621962000,93.72396406701931,89.03776586366834,91.37236654532686,90.99032405165835,101641094.3
USDT_BTC,1621958400,97.27340224751809,92.40973213514218,94.132468184025,94.64819673784365,143345228.7
USDT_BTC,1621954800,98.17482941134485,93.2660879407776,95.64140634147303,96.31346400663108,327818021.7
USDT_BTC,1621951200,100.20028217832973,95.19026806941324,97.94751658168134,97.0141399067621,226865980.7
USDT_BTC,1621947600,100.81402427772535,95.77332306383909,98.9297573114689,97.67066245467237,264811068.2
USDT_BTC,1621944000,102.93062964831842,97.78409816590249,100.0441743637363,100.13889767024777,199205471.9
USDT_BTC,1621940400,101.9654392352158,96.867167273455,99.37765392044437,99.43630824290979,218781549.2
USDT_BTC,1621936800,101.04537964702648,95.99311066467516,97.98979386715976,98.19796603660669,328174302.1
USDT_BTC,1621933200,104.69181154737635,99.45722097000753,101.82096735494127,102.26573154197023,159713714.3
USDT_BTC,1621929600,101.90976535313254,96.81427708547591,99.53986629991756,98.99657308261085,171653476.5
USDT_BTC,1621926000,106.49490760385994,101.17016222366694,103.98056656430667,103.80457348704917,136260670.2
USDT_BTC,1621922400,105.24927033856775,99.98680682163936,101.95490177011499,102.69138889389923,170449875.4
USDT_BTC,1621918800,106.46950041537666,101.14602539460782,103.72507639258589,103.22264377988463,132080760
USDT_BTC,1621915200,105.03844186075584,99.78651976771805,102.01020332622417,101.39912809756616,189032893.7
USDT_BTC,1621911600,106.12566632820446,100.81938301179423,103.47401889029335,102.81182760514535,195647441.6
USDT_BTC,1621908000,111.02609638435446,105.47479156513673,108.10863806427203,108.74021273454198,162003769
USDT_BTC,1621904400,109.11659855812209,103.66076863021598,105.47311444359569,105.56062426000102,196553070.6
USDT_BTC,1621900800,107.2883688463835,101.92395040406433,105.25526823141124,103.6969180714409,287015032
USDT_BTC,1621897200,108.15202584635944,102.74442455404146,105.53176376353713,105.37050749406305,115041712.9
USDT_BTC,1621893600,110.71091830339357,105.17537238822389,108.84062906633409,108.1452188244959,144361546.1
USDT_BTC,1621890000,112.60288291351935,106.97273876784338,109.53779871840514,109.67602474846699,177481486.7
USDT_BTC,1621886400,110.3120922346026,104.79648762287246,107.52647942236415,107.07612651129972,355912949.1
USDT_BTC,1621882800,111.36522496540168,105.79696371713159,108.87881121788068,108.31886840098237,408708639.1
USDT_BTC,1621879200,112.50907819455983,106.88362428483184,110.31868483504047,109.95815923232901,199153943.9
USDT_BTC,1621875600,113.39275533048603,107.72311756396172,110.58553909167631,110.73281965511671,171593901.9
USDT_BTC,1621872000,110.70812230279327,105.1727161876536,107.68022015267498,106.81495533263613,302480511.1
USDT_BTC,1621868400,111.17487185395782,105.61612826125993,108.7725732749221,109.64977328000292,238789246.2
USDT_BTC,1621864800,112.52598365369035,106.89968447100583,109.36952676097286,108.94977949616832,239457597.7
USDT_BTC,1621861200,116.32861964658451,110.51218866425528,113.68691168481855,114.31716434228149,358809919.5
USDT_BTC,1621857600,116.46689367953523,110.64354899555846,113.06186810635604,112.11859174964023,399327461.5
USDT_BTC,1621854000,113.8866894495936,108.19235497711392,111.11835729272165,111.51010741547726,435104768.7
USDT_BTC,1621850400,115.70527778280632,109.920013893666,112.51311568363744,113.2862697128906,280432789.7
USDT_BTC,1621846800,112.18554380443376,106.57626661421207,108.24420520546575,109.5182671432931,185294286.6
USDT_BTC,1621843200,115.14630947105667,109.38899399750383,111.9435065517355,112.20226024603011,279700863.7
USDT_BTC,1621839600,115.89375154867287,110.09906397123922,113.71535272973433,113.22207555226336,376728347
USDT_BTC,1621836000,113.5846110715182,107.90538051794228,110.85758522065224,110.36153173705476,203650917.3
USDT_BTC,1621832400,113.03038495784166,107.37886570994958,110.3295522151827,109.4556982750087,137212256.9
USDT_BTC,1621828800,110.83969724658897,105.29771238425951,107.7059885688038,107.38105256219012,196193251.4
USDT_BTC,1621825200,113.47107867083191,107.79752473729032,111.023206377572,110.37463758842101,174595878
USDT_BTC,1621821600,110.75626950674562,105.21845603140834,108.00071236429547,107.98509164966667,179974540.8
USDT_BTC,1621818000,111.70814953874398,106.12274206180678,109.87164118560538,109.75873375331639,179937146.7
USDT_BTC,1621814400,107.01657888525159,101.665749940989,104.38430990441255,104.94199664409517,256829069.6
USDT_BTC,1621810800,107.61715881229375,102.23630087167906,104.72066615105554,104.51873930395159,152619772.4
USDT_BTC,1621807200,108.57068053247234,103.14214650584871,105.58517189753785,104.69433352003564,165634678.5
USDT_BTC,1621803600,103.27144693022981,98.10787458371831,100.47859808127487,100.25032099828928,185237221.1
USDT_BTC,1621800000,104.18657272624287,98.97724408993072,101.47678088613108,101.66934804699007,221720641.7
USDT_BTC,1621796400,103.612326923932,98.4317105777354,100.36865651098368,101.3514549607452,232111472
USDT_BTC,1621792800,104.12902811744313,98.92257671157097,101.53960641308409,101.59364983610924,350535883.4
USDT_BTC,1621789200,103.29864549201332,98.13371321741265,100.07034838669155,101.15752971064973,463648115.5
USDT_BTC,1621785600,100.49521599850104,95.47045519857598,98.40615758026928,97.73804508926483,867393397.2
USDT_BTC,1621782000,98.14914554301042,93.24168826585989,95.76538244168906,95.98319917759785,259993343.8
USDT_BTC,1621778400,105.42784559471862,100.15645331498268,102.16018358671478,102.840203746996,376212234.8
USDT_BTC,1621774800,95.59709192698485,90.81723733063559,93.88020657668557,92.79256987007767,589502627.6
USDT_BTC,1621771200,99.95533150296052,94.95756492781248,97.45886305437693,96.83228528381282,592868589.1
USDT_BTC,1621767600,98.65090286507291,93.71835772181926,96.29173955751544,95.88192810735133,238169414.1
USDT_BTC,1621764000,95.41771589251984,90.64683009789384,92.9252997563042,93.37619443445773,329386894.3
USDT_BTC,1621760400,96.85945358787683,92.01648090848298,94.20482687012972,94.60923929829833,480445609
USDT_BTC,1621756800,96.58529752457484,91.75603264834609,94.04587274855736,93.85416701020604,639511583
USDT_BTC,1621753200,92.78743244875453,88.1480608263168,90.17481466273364,89.72828568177246,264390431.6
USDT_BTC,1621749600,91.33744138724424,86.77056931788202,88.60064937323963,88.94528041853557,196634070.9
USDT_BTC,1621746000,87.43623664295423,83.06442481080651,84.78400207774253,85.07374834224154,163235104.2
USDT_BTC,1621742400,88.73565237816493,84.29886975925668,86.45360475193121,87.21594795735966,103763416.6
USDT_BTC,1621738800,89.22438873754614,84.76316930066882,86.60247457878322,87.20279201020895,98694700.73
USDT_BTC,1621735200,87.88757646966113,83.49319764617806,84.82653020047873,84.94925822119299,109207716.8
USDT_BTC,1621731600,86.82135650119531,82.48028867613554,85.68147502579255,84.54823762244699,96668700.48
USDT_BTC,1621728000,83.02515961977166,78.87390163878307,80.88193508995907,81.31563680187794,253656844.5
USDT_BTC,1621724400,86.18366928628154,81.87448582196747,83.73671234525088,83.84613844685482,102792663.3
USDT_BTC,1621720800,83.77727719124003,79.58841333167803,80.79119724327475,82.13443715285001,155459148.3
USDT_BTC,1621717200,81.86274151694937,77.7696044411019,79.57082089131379,79.70088810201243,119303179.6
USDT_BTC,1621713600,79.58050109068958,75.60147603615509,77.52551862898765,77.85305813511789,116526033.4
USDT_BTC,1621710000,81.7390352353136,77.6520834735479,79.28467073692295,79.81434008420943,131459106.9
USDT_BTC,1621706400,79.5913911866642,75.61182162733098,77.3752922692488,77.08739467185374,162528624.6
USDT_BTC,1621702800,78.57940882078502,74.65043837974576,76.78456220328646,76.76148497747403,156613161.6
USDT_BTC,1621699200,75.03084767056788,71.27930528703948,73.53892479291348,73.11408061508524,190456728.1
USDT_BTC,1621695600,73.78859413966151,70.09916443267844,72.02419755101334,71.84834414429017,254162630.1
USDT_BTC,1621692000,77.3689776545764,73.50052877184757,75.44073289496517,75.50048180826904,231202840.1
USDT_BTC,1621688400,73.74448247036753,70.05725834684915,72.26009683035596,71.84436733491198,193106738
USDT_BTC,1621684800,77.39111578798364,73.52155999858445,75.2042624656449,75.10532781400883,199329515.8
USDT_BTC,1621681200,68.67084474407113,65.23730250686758,66.56528134780666,66.95377517708576,183042240
USDT_BTC,1621677600,72.7026396000672,69.06750762006384,71.1809838113268,70.66461910248314,350992503.8
USDT_BTC,1621674000,68.90875583775944,65.46331804587147,66.9622767845387,66.92636885345264,173903668.2
USDT_BTC,1621670400,66.92756708393155,63.58118872973497,65.44581385873744,64.93668905595918,214263890.7
USDT_BTC,1621666800,70.23066339775818,66.71913022787027,68.35549166547392,68.27602467053565,202860113.9
USDT_BTC,1621663200,65.80224377906328,62.51213159011011,64.59319214671876,63.49062810589544,187152488
USDT_BTC,1621659600,69.22297826862156,65.76182935519049,67.82461109060358,67.50827363078312,269966548
USDT_BTC,1621656000,65.43073223576202,62.159195623973915,63.7007043184182,63.43495030630438,267565326.7
USDT_BTC,1621652400,66.42266907698075,63.10153562313171,65.23737287623375,65.38711613534305,301066254.6
USDT_BTC,1621648800,61.17002794240059,58.111526545280555,59.87997239997596,59.84535330945326,189873491.7
USDT_BTC,1621645200,63.68013172276419,60.49612513662598,62.61647764295291,61.680739111195706,184903880.5
USDT_BTC,1621641600,64.01784639803388,60.816954078132184,62.507703759058295,62.633256609354156,192036871.9
USDT_BTC,1621638000,61.56994067392968,58.49144364023319,59.77998384664563,59.98686599786856,219771768.9
USDT_BTC,1621634400,61.0653084784344,58.01204305451268,59.48040734060516,59.61013801995966,306559033.2
USDT_BTC,1621630800,59.230797792605244,56.26925790297498,58.1173341398637,57.95294248772022,664727326
USDT_BTC,1621627200,61.5093625164305,58.43389439060897,59.611601867716104,59.42212173913566,327179350.8
USDT_BTC,1621623600,56.76847981544046,53.93005582466843,55.22383699308903,55.381154526232166,402964564
USDT_BTC,1621620000,58.954681977560774,56.00694787868273,56.83302871928214,57.76939244603699,249743884.7
USDT_BTC,1621616400,61.227815827174325,58.16642503581561,60.01214388329041,59.990107397931375,311034909.1
USDT_BTC,1621612800,58.12845883338904,55.222035891719585,56.58994945660648,56.3922060294854,550012202.5
USDT_BTC,1621609200,58.954529448132654,56.00680297572602,57.88043104498888,57.670321000882936,709607192.7
USDT_BTC,1621605600,57.37044909853683,54.501926643609984,56.015483022972944,55.79446722982883,1250882884
USDT_BTC,1621602000,55.5838327258851,52.804641089590845,54.46478821246092,53.470502905423125,147670655.5
USDT_BTC,1621598400,54.99322204817328,52.243560945764614,52.99979787600096,53.245130961813466,237974697.1
USDT_BTC,1621594800,57.80975854814196,54.919270620734856,56.30539293430839,56.71411311482993,182600891.1
USDT_BTC,1621591200,51.65131422488607,49.068748513641765,50.600685834223704,49.826731841702816,203737395.7
USDT_BTC,1621587600,54.20568813276515,51.49540372612689,53.192303058219615,52.757804672666204,238171442
USDT_BTC,1621584000,54.791726021196666,52.05213972013683,53.36975477200089,53.390543722440924,248235070.9
USDT_BTC,1621580400,50.029407660783285,47.527937277744115,48.85316864047303,48.9905233261695,165296139.1
USDT_BTC,1621576800,56.96919363404524,54.120733952342974,55.81405005450681,56.16602520815521,238116764.8
USDT_BTC,1621573200,57.15481050648345,54.297069981159275,56.17110709699925,56.215296748959936,148378008.1
USDT_BTC,1621569600,53.56576503815222,50.887476786244605,52.285646522950245,52.40812632029411,213574191.3
USDT_BTC,1621566000,51.891851010400224,49.29725845988021,50.81171790452792,50.65620593164044,152410310.3
USDT_BTC,1621562400,53.89330075947639,51.19863572150257,52.492321398783794,52.60216019052813,132515885
